Message,Label,Score
t 阿水,LABEL_0,0.9986107349395752
jdj,LABEL_0,0.9975517392158508
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
aia fast approval coverage plan no medical checkup t c up to rm mil annual limit free consultation on existing policies reply yes for more details,LABEL_1,0.9953433275222778
hmm tkpelah goodnight,LABEL_0,0.9991989731788635
ac bd c ce fd c eef ae c mi,LABEL_0,0.9973020553588867
biasa kau dtg,LABEL_0,0.998472273349762
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
you have missed call j k fr rm r d pa j n n w dapatkan rm j k jb mx want out reply stop u bbqlnb,LABEL_0,0.8794337511062622
ussd,LABEL_0,0.9986409544944763
broken lift again,LABEL_0,0.9974716901779175
ussd,LABEL_0,0.9986409544944763
sayang no wonder pon sekrang gi mandi bersih kan duluu diri,LABEL_0,0.9986518025398254
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
tapi sik puasss,LABEL_0,0.998957633972168
ussd,LABEL_0,0.9986409544944763
eventhough i can do so many and managed everything,LABEL_0,0.9991746544837952
o,LABEL_0,0.9988203644752502
ussd,LABEL_0,0.9986409544944763
ok,LABEL_0,0.9989491105079651
ok,LABEL_0,0.9989491105079651
so you block my number good i will call your tab and wake up your family,LABEL_0,0.9989091157913208
imsi,LABEL_0,0.9981454610824585
bbggoo x jack i m special for you free voucher free wlc jom jom whatsapp whatsapp,LABEL_0,0.855212390422821
,LABEL_0,0.996321439743042
ussd,LABEL_0,0.9986409544944763
jaan kn bjauh lagik,LABEL_0,0.9987119436264038
ussd,LABEL_0,0.9986409544944763
h h g g call from atlas n w bon s sl t fr xx voucher note c imm juni wsp wsp,LABEL_0,0.9878854751586914
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
let s chat on whatsapp it s a fast simple and secure app we can use to message and call each other for free get it at url,LABEL_0,0.9644541144371033
phone phone pin ab reward sent,LABEL_0,0.8339865803718567
shitty af,LABEL_0,0.9990222454071045
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
phone phone pin ab reward sent,LABEL_0,0.8339865803718567
都没关系,LABEL_0,0.9895339608192444
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
nk tdo,LABEL_0,0.9971194267272949
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ehh mesej biaso pon boleh send gmbr la hahahhaha,LABEL_0,0.9990755319595337
the answer selected is b xqjfjhk,LABEL_0,0.9675009846687317
imsi,LABEL_0,0.9981454610824585
zalo es rrb eee nolk ar oh rpy t ds,LABEL_0,0.9990226030349731
pe,LABEL_0,0.9987444877624512
ussd,LABEL_0,0.9986409544944763
awak,LABEL_0,0.9987646341323853
byyy aku mau peluk abey tolonglah byy syg xbole tiada by,LABEL_0,0.9987385869026184
ya saya nas teruna hello,LABEL_0,0.9988715052604675
reg req v t d e ffae ecf b a b b d a ca f a fd d a be a r,LABEL_0,0.9958674907684326
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
bli kek,LABEL_0,0.9990198612213135
zalo es rrb eee nolk ar oh rpy t ds,LABEL_0,0.9990226030349731
mari bersembang di whatsapp ia cepat mudah dan selamat untuk membuat panggilan dan menghantar mesej secara percuma dapatkannya di url,LABEL_0,0.9981903433799744
koh service mutu neh untuk noh lepak kah,LABEL_0,0.9990668892860413
your credit has been added by phone total added rm your new balance rm,LABEL_1,0.5805940628051758
imsi,LABEL_0,0.9981454610824585
mudah i m interested in your ad on mudah perodua myvi ez a please share more details with me,LABEL_0,0.9990772008895874
ussd,LABEL_0,0.9986409544944763
chat with me on whatsapp it lets us message privately and share photos videos and more url,LABEL_0,0.9770042300224304
jqk call from jo ada bagi freee creedit ada senang boleh cari kami expired whatsapp claim,LABEL_0,0.9987793564796448
ussd,LABEL_0,0.9986409544944763
did you ask me for get you tomorrow,LABEL_0,0.9990027546882629
,LABEL_0,0.996321439743042
mari bersembang di whatsapp ia cepat mudah dan selamat untuk membuat panggilan dan menghantar mesej secara percuma dapatkannya di url,LABEL_0,0.9981903433799744
tengok live mantap joran tiktok abg fon xd line,LABEL_0,0.997651994228363
你去死掉算了pokai,LABEL_0,0.9913520812988281
siti tutup dah hotspot bru duk pulun main game cari duit nak to up hmmm dh laa cemuihhhh nk tdq xleh,LABEL_0,0.9988242983818054
h h g g call from atlas n w bon s sl t fr xx voucher note c imm juni wsp wsp,LABEL_0,0.9878854751586914
hari jadi puking lu,LABEL_0,0.9986525774002075
imei f b a eecaa e edd fd b a ca af f bd c bf cc fbb c f efc d d,LABEL_0,0.9810968041419983
pp d hhgg sms ni untuk bagi try sl t sila clm kat wasap ni o,LABEL_0,0.998988687992096
hantar kod ini untuk mengesahkan nombor telefon anda dengan google jangan edit mesej ini fswzdcybe b,LABEL_0,0.9986348748207092
sentap joran,LABEL_0,0.9988491535186768
bilik server ctm msn temperature standard high deg c alarm,LABEL_1,0.9789391756057739
ussd,LABEL_0,0.9986409544944763
phone phone pin ab reward sent,LABEL_0,0.8339865803718567
phone phone pin ab reward sent,LABEL_0,0.8339865803718567
send this code to verify your phone number with google do not edit this message l vag so,LABEL_0,0.9845742583274841
bcb d db d fdog,LABEL_0,0.9878287315368652
you have missed call j k fr rm r d pa j n n w dapatkan rm j k jb mx want out reply stop wbwh lon,LABEL_0,0.995128870010376
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
saya tak boleh slide chat awak nnti awak tak faham saya ceritakan yg mana,LABEL_0,0.9987488985061646
waalaikumussalam n terus terang je dgn anak psl ni sbb sy tak nak sesape jd mangse sy lg n lbh baik sy mcm ni je,LABEL_0,0.9986792206764221
bcb d db d fdog,LABEL_0,0.9878287315368652
balance bet total mau transfer lagi dah tauke dah bnyk amount tq,LABEL_0,0.9986101388931274
kanapa d ko tida pndai kasi tau apa hutang tetap hutan kio tlong bayar secepat mungkin takkan sya mau p cari ko d rumah ko,LABEL_0,0.997271716594696
envoyez ce code pour valider votre numéro de téléphone auprès de google ne modifiez pas ce message nrejb mvfbu,LABEL_0,0.9823802709579468
central station communication from control panel failed jan h,LABEL_0,0.9905581474304199
imsi,LABEL_0,0.9981454610824585
h h g g call from atlas n w bon s sl t fr xx voucher note c imm juni wsp wsp,LABEL_0,0.9878854751586914
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
to join the meeting on google meet click this link url or open meet and enter this code bxe hyrj oxe,LABEL_1,0.9832562208175659
ussd,LABEL_0,0.9986409544944763
xpe dia xkan ganggu sape sape dah lepas ni saya dah mati kan ayat dah untuk dia dia pun dah x kacau sy dan xkan kacau awak lagi kalau awak rasa nak kat dia or nak kat sape sape bagi tau tuan punya badan terus,LABEL_0,0.9980327486991882
ussd,LABEL_0,0.9986409544944763
so,LABEL_0,0.9987194538116455
ussd,LABEL_0,0.9986409544944763
lol really,LABEL_0,0.9992338418960571
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
mudah i m interested in your ad on mudah land in beranang ulu langat selangor please share more details with me,LABEL_0,0.9978843331336975
sy nk g keda,LABEL_0,0.9985775947570801
phone phone pin ab reward sent,LABEL_0,0.8339865803718567
phone phone pin ab reward sent,LABEL_0,0.8339865803718567
ussd,LABEL_0,0.9986409544944763
ok,LABEL_0,0.9989491105079651
bx 您被选了 chye 恭喜您获得 次免费旋转 存rm 就解锁 bx my dot com,LABEL_0,0.7631957530975342
rumah pam tmn dahlia pump run,LABEL_0,0.998672366142273
,LABEL_0,0.996321439743042
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
gane,LABEL_0,0.9990052580833435
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
the answer selected is b xqjfjhk,LABEL_0,0.9675009846687317
wd pn fmcs sms alarm alarm ma c k rm stc press value in wc,LABEL_1,0.9249554872512817
ussd,LABEL_0,0.9986409544944763
ok,LABEL_0,0.9989491105079651
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
sms from joe h h g g n w bon s sl t giff vocher whatsapp,LABEL_0,0.9990456700325012
rumah pam taman cendana suction low recovery,LABEL_0,0.997340738773346
ussd,LABEL_0,0.9986409544944763
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
bx id yonglee congrats you are one of todays lucky picks deposit rm to get free spins dont miss out bx my dot com,LABEL_1,0.9582418203353882
you have missed call j k fr rm r d pa j n n w dapatkan rm j k jb mx want out reply stop y ji,LABEL_0,0.996035635471344
ussd,LABEL_0,0.9986409544944763
the answer selected is b xqjfjhk,LABEL_0,0.9675009846687317
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
sms from joe h h g g n w bon s sl t giff vocher whatsapp,LABEL_0,0.9990456700325012
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
mun awak bjauh lagik buuk batis awak,LABEL_0,0.9983053207397461
lebih gitu esk kna ambik krta,LABEL_0,0.9990098476409912
ussd,LABEL_0,0.9986409544944763
okiee babyy,LABEL_0,0.9991742968559265
ussd,LABEL_0,0.9986409544944763
bx 您被选了 hui 恭喜您获得 次免费旋转 存rm 就解锁 bx my dot com,LABEL_0,0.5159611105918884
mari bersembang di whatsapp ia cepat mudah dan selamat untuk membuat panggilan dan menghantar mesej secara percuma dapatkannya di url,LABEL_0,0.9981903433799744
okiee babyy,LABEL_0,0.9991742968559265
ussd,LABEL_0,0.9986409544944763
sndri yg buat menyusahkan diri sndri control la tak boleh ke kita ni kalau suka atau syg sesuatu mcm mana cara kita nk hargai nak jaga kalau ada yg perlu ubah then ubah la sama mcm abg manage masa untuk bini pertama bini kedua i need your help n understand too,LABEL_0,0.9987468719482422
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
sms from joe h h g g n w bon s sl t giff vocher whatsapp,LABEL_0,0.9990456700325012
see i cut the call rdy but you are busy with other man s girlfriend,LABEL_0,0.9992011189460754
bilik server ctm msn temperature standard high deg c alarm,LABEL_1,0.9789391756057739
ussd,LABEL_0,0.9986409544944763
chat with me on whatsapp it lets us message privately and share photos videos and more url,LABEL_0,0.9770042300224304
send nor,LABEL_0,0.9985458850860596
am argon tank pres barg tag pt h alm name pt pressure high alarm,LABEL_0,0.9989858269691467
can i call you later,LABEL_0,0.9991117119789124
ussd,LABEL_0,0.9986409544944763
hhgg x jqk special for you free voucher welcome b n s whatsapp to claim,LABEL_1,0.9891355037689209
ussd,LABEL_0,0.9986409544944763
imsi,LABEL_0,0.9981454610824585
berapa harga tu,LABEL_0,0.9989485144615173
ya allahh,LABEL_0,0.9990097284317017
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
you have missed call copy paste cari google luckymaju com new join bns ajak kwn dpt bonus ws,LABEL_1,0.9893345236778259
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
miss u,LABEL_0,0.9988400340080261
boss tolong hantar food court kedai satay ada duit rm,LABEL_0,0.9951187372207642
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
phone phone pin ab reward sent,LABEL_0,0.8339865803718567
imsi,LABEL_0,0.9981454610824585
u 嘿 您升级后的rm 免费积分感到孤独 赶快在它们离开前领取吧 u my dot com,LABEL_0,0.9000242948532104
phone phone pin ab reward sent,LABEL_0,0.8339865803718567
dear ocwin members daily first deposit dpt dpt dpt whatsapp baru,LABEL_0,0.9985411167144775
ussd,LABEL_0,0.9986409544944763
稍后给你电话 好吗,LABEL_0,0.991909921169281
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
buat kat aku ada dak,LABEL_0,0.9989306330680847
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ari sampai agi mh enda nmu puas bula sampai mati mh d nya bula,LABEL_0,0.9990071654319763
ussd,LABEL_0,0.9986409544944763
i need someone to be with me,LABEL_0,0.9989315867424011
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
明天 我不太可能 我最快也要等到我新山的工完 我还可以安排 给你 不过这个是月尾的事了 如果你是说 明天星期一 还行 我明天要去收钱 可以,LABEL_0,0.6665967106819153
ussd,LABEL_0,0.9986409544944763
pp d hhgg sms ni untuk bagi try sl t sila clm kat wasap ni o,LABEL_0,0.998988687992096
အဲ့တာကြောင့်ဒီညကိုတူတူရှိချင်တာ,LABEL_0,0.9979516863822937
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
dah tido,LABEL_0,0.9990924596786499
ussd,LABEL_0,0.9986409544944763
hi can i know your location,LABEL_0,0.9992157220840454
walton olvio l,LABEL_0,0.9986383318901062
ussd,LABEL_0,0.9986409544944763
yaallah,LABEL_0,0.9989646673202515
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
jt e b s ibox b s ibox b s ibox t nine jp d,LABEL_0,0.9618284702301025
ac b c d a eb a f d c eef this sms is used to activate your mi service,LABEL_1,0.9573977589607239
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
sms from mercy agent bbgg n w bon s sl t giff voucher whatsapp o whatsapp o,LABEL_0,0.9987912774085999
ussd,LABEL_0,0.9986409544944763
ac c e a c ae ea c eed da e e mi,LABEL_0,0.9987561702728271
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
i press down,LABEL_0,0.9989025592803955
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
kena follow up tu confirm betul²,LABEL_0,0.9991206526756287
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
phone pin ab referral code h sent,LABEL_0,0.7637598514556885
okiee babyy,LABEL_0,0.9991742968559265
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
you have missed call copy paste cari google luckymaju com new join bns ajak kwn dpt bonus ws,LABEL_1,0.9893345236778259
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
come ready di,LABEL_0,0.9990612864494324
bank loan offer rm k k yrs debt consolidate hard to get loan approve credit card limit burst ctos blacklist issue no worried we can settle your problem reply yes for details,LABEL_1,0.994744062423706
ussd,LABEL_0,0.9986409544944763
assalamualaikum…sory m ganggu no wasap aku dh kena scammer jgn layan wasap dr no aku aku dh buat report polis pukul tadi aku cuma boleh sms dgn telipon sahaja aduhhh kena juga aku,LABEL_0,0.9987993240356445
bn 这期,LABEL_0,0.9970903396606445
try to use different button,LABEL_0,0.9949756860733032
ussd,LABEL_0,0.9986409544944763
最后的机会 只需存款rm 即可获得 次免费旋转 优惠今晚到期 立即在 huatmy dot com领取,LABEL_1,0.5079765319824219
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
phone phone pin ab reward sent,LABEL_0,0.8339865803718567
phone phone pin ab reward sent,LABEL_0,0.8339865803718567
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
nak air coke tin,LABEL_0,0.9986342787742615
oh,LABEL_0,0.9987916350364685
ussd,LABEL_0,0.9986409544944763
ye 【最后机会】您的免费旋转次数已增加至 次 拥有 倍赢取大奖的机会 立即登录ye my dot com领取,LABEL_0,0.7670995593070984
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ok²,LABEL_0,0.9982740879058838
tk blh call dh ke sayang,LABEL_0,0.9991305470466614
ussd,LABEL_0,0.9986409544944763
ok,LABEL_0,0.9989491105079651
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
saniyene ws vaa ippe,LABEL_0,0.9988157749176025
အခန်းရှေ့ရောက်နေတယ်,LABEL_0,0.9979516863822937
ussd,LABEL_0,0.9986409544944763
this is you,LABEL_0,0.9985896944999695
talang syukeri rani pait kangkong saidon tng abu shamah fikri fatin koyong,LABEL_0,0.9957646131515503
belum otw masih atas jalan,LABEL_0,0.9989411234855652
harap tak salah lagi,LABEL_0,0.9983291029930115
ussd,LABEL_0,0.9986409544944763
dok mana buat,LABEL_0,0.9989680051803589
sayang,LABEL_0,0.9984769225120544
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
the answer selected is b xqjfjhk,LABEL_0,0.9675009846687317
you have missed call j k fr rm r d pa j n n w dapatkan rm j k jb mx stop sms reply stop p zopi,LABEL_1,0.564771831035614
gsnisnhgsnnhski,LABEL_0,0.9938422441482544
gsnisnhgsnnhski,LABEL_0,0.9938422441482544
your credit has been added by phone total added rm your new balance rm,LABEL_1,0.5805940628051758
you have missed call j k fr rm r d pa j n n w dapatkan rm j k jb mx stop sms reply stop ls obe,LABEL_1,0.6540473103523254
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
you have missed call j k fr rm r d pa j n n w dapatkan rm j k jb mx stop sms reply stop kew m kz,LABEL_1,0.7703515887260437
imsi,LABEL_0,0.9981454610824585
bx id suhiom congrats you are one of todays lucky picks deposit rm to get free spins dont miss out bx my dot com,LABEL_0,0.8045278191566467
you have missed call copy paste cari google luckymaju com new join bns ajak kwn dpt bonus ws,LABEL_1,0.9893345236778259
imei ae c a ca d e c fdffdd f f c f b a fdcb ec de b e aef dc cf dc b e b f,LABEL_0,0.9741551876068115
ussd,LABEL_0,0.9986409544944763
သဲငယ်,LABEL_0,0.9979516863822937
ussd,LABEL_0,0.9986409544944763
kesa na onnu sonna koovam padde madingala,LABEL_0,0.9973192811012268
phone phone pin ab reward sent,LABEL_0,0.8339865803718567
pp b cckn bsca a mk b s t x nt pp,LABEL_0,0.8785715103149414
uob promo credit card cash loan interest p a repayment months max up to years only valid until tang uob,LABEL_1,0.9838761687278748
ussd,LABEL_0,0.9986409544944763
x nk login yt,LABEL_0,0.9987694621086121
mega giveaway tanpa deposit free kredit khas utk member terpilih sahaja pm amoi kami rebut skrg sebelum terlepas whatsapp,LABEL_0,0.9948950409889221
ussd,LABEL_0,0.9986409544944763
phone phone pin ab reward sent,LABEL_0,0.8339865803718567
imsi,LABEL_0,0.9981454610824585
uob promo credit card cash loan interest p a repayment months max up to years only valid until tang uob,LABEL_1,0.9838761687278748
barang dapur kau pnya ni ambil,LABEL_0,0.9982746839523315
okiee babyy,LABEL_0,0.9991742968559265
ibu dan adek kalau dah sampai rumah beritahu ye hati semuanya selamat malam maaf ibu dan ca a ca a buat ulasan ni,LABEL_0,0.998263418674469
ussd,LABEL_0,0.9986409544944763
ace we missed you here s rm free credit to kickstart your winning journey with us claim at ace my dot com now,LABEL_1,0.9913347363471985
gamtech jwk moving on non operating hour at jalan besi utama kawasan perindustrian kelapa sawit kulai johor,LABEL_0,0.9799997806549072
you have missed call j k fr rm r d pa j n n w dapatkan rm j k jb mx want out reply stop mwnmu m,LABEL_0,0.9764085412025452
assalamualaikum aji apa khabar ini ape ini daripada no phone ini no baru sy,LABEL_0,0.9985741376876831
ussd,LABEL_0,0.9986409544944763
bilik server ctm msn temperature standard high deg c alarm,LABEL_1,0.9789391756057739
wifi kan adaa,LABEL_0,0.9988186955451965
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
cannot even go down,LABEL_0,0.9987015724182129
imsi,LABEL_0,0.9981454610824585
call me now,LABEL_0,0.998943030834198
please use,LABEL_0,0.9975335597991943
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
hhgg x jqk special for you free voucher welcome b n s whatsapp to claim,LABEL_1,0.9891355037689209
ussd,LABEL_0,0.9986409544944763
hi,LABEL_0,0.9990527033805847
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
bangladesh govrmint s,LABEL_0,0.9981905817985535
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
efd d e e dog,LABEL_0,0.9988204836845398
ussd,LABEL_0,0.9986409544944763
uob promo credit card cash loan interest p a repayment months max up to years only valid until tang uob,LABEL_1,0.9838761687278748
ussd,LABEL_0,0.9986409544944763
awak saya cuba untuk lelap tapi tak boleh hati saya betul² tak tenang sayaa tertanya apa salah saya tolong bagitahu saya awak please jangan la macam ni,LABEL_0,0.998110294342041
toyo,LABEL_0,0.9971152544021606
赢你rm,LABEL_0,0.9968935251235962
ussd,LABEL_0,0.9986409544944763
imsi,LABEL_0,0.9981454610824585
fpx resolved p failure rate increase on database service efpxprod failure rate increase,LABEL_1,0.9881331324577332
call from monna agent hhgg n w bon s sl t free exp whatsapp whatsapp,LABEL_0,0.9988808035850525
t k atas maaluman alfatiha tp bah kurang pasti dgn arwah harap maaluman lanjut tk wasalam,LABEL_0,0.9989429116249084
ussd,LABEL_0,0.9986409544944763
ac b b a eecfa a eeec b a baa mi,LABEL_0,0.9983890056610107
pngak lh alom umeng enh bie sepeng pngak enh eyhh sbb tbak jupak k love you so much more bie,LABEL_0,0.9990888833999634
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
好的谢谢哥,LABEL_0,0.9921619296073914
rm,LABEL_0,0.9978693723678589
ussd,LABEL_0,0.9986409544944763
chat with me on whatsapp it lets us message privately and share photos videos and more url,LABEL_0,0.9770042300224304
iya kunci la pintu aq seminggu,LABEL_0,0.9983982443809509
phone phone pin ab reward sent,LABEL_0,0.8339865803718567
jgn tnye npe kte ttp pgl awak biey ye,LABEL_0,0.9985654950141907
phone phone pin ab reward sent,LABEL_0,0.8339865803718567
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
sms from joe h h g g n w bon s sl t giff vocher whatsapp,LABEL_0,0.9990456700325012
blom lgi nk buat handout rbt jp,LABEL_0,0.9984728693962097
sms from joe h h g g n w bon s sl t giff vocher whatsapp,LABEL_0,0.9990456700325012
ww on bs aca mpt bs aca box box box t p ok,LABEL_0,0.608544111251831
vivo simc phone,LABEL_1,0.7804580330848694
ussd,LABEL_0,0.9986409544944763
anh bole jawap em sikit,LABEL_0,0.9990648627281189
g ng mpt b b gt tt,LABEL_0,0.9844071865081787
ussd,LABEL_0,0.9986409544944763
puritha,LABEL_0,0.9986727237701416
hhgg x jqk special for you free voucher welcome b n s whatsapp to claim,LABEL_1,0.9891355037689209
ussd,LABEL_0,0.9986409544944763
adik imh digi kn,LABEL_0,0.9991487264633179
ussd,LABEL_0,0.9986409544944763
then it goes up,LABEL_0,0.9985361099243164
hhgg x jqk special for you free voucher welcome b n s whatsapp to claim,LABEL_1,0.9891355037689209
ussd,LABEL_0,0.9986409544944763
your credit has been added by phone total added rm your new balance rm,LABEL_1,0.5805940628051758
imei e b efbcd e b dfb bc b bbb b c ddfd d f d c e d e c d a e dbf aa d ed b bfa b,LABEL_0,0.9106149077415466
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
天矮矮而已 我对你不好天会收我的 你就保佑我每天出门驾车西湖区别给车撞死就好 我死去你也不会好过的,LABEL_0,0.6894994974136353
ussd,LABEL_0,0.9986409544944763
k,LABEL_0,0.9987723231315613
umi sy minta maaf dan redha,LABEL_0,0.9987591505050659
ဖုန်းခေါ်ရင်ပြန်မယ်,LABEL_0,0.9979516863822937
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
gsm communication with control panel restored jun h,LABEL_0,0.6421383023262024
call de,LABEL_0,0.9990131855010986
ussd,LABEL_0,0.9986409544944763
the answer selected is b xqjfjhk,LABEL_0,0.9675009846687317
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
fpx resolved p failure rate increase on database service efpxprod failure rate increase,LABEL_1,0.9881331324577332
dahlaa,LABEL_0,0.9988077878952026
bilik server ctm msn temperature standard high deg c alarm,LABEL_1,0.9789391756057739
the answer selected is b xqjfjhk,LABEL_0,0.9675009846687317
mcm ni mu noh terang mu hanya nk manfaat aku noraini aku g rmh mu xpa xpa xpa,LABEL_0,0.9986796975135803
t k atas maaluman alfatiha tp bah kurang pasti dgn arwah harap maaluman lanjut tk wasalam,LABEL_0,0.9989429116249084
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
,LABEL_0,0.996321439743042
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
phone phone pin ab reward sent,LABEL_0,0.8339865803718567
ussd,LABEL_0,0.9986409544944763
gnzwmvwxwj,LABEL_0,0.9964555501937866
let s video chat and text on imo get the free app url,LABEL_1,0.9470126628875732
ac a c fc fd a b f c b eeec c b mi,LABEL_0,0.9860725402832031
emak sy ckp sy ckp macam ini,LABEL_0,0.9915930032730103
imsi,LABEL_0,0.9981454610824585
ns kpl kpaaumm m b b b b b gt free gd d k jp jun jun jun qi,LABEL_0,0.9794615507125854
j,LABEL_0,0.9986608028411865
let s video chat and text on imo get the free app url,LABEL_1,0.9470126628875732
sayang minta maaf,LABEL_0,0.9983715415000916
ussd,LABEL_0,0.9986409544944763
g,LABEL_0,0.9978458881378174
ussd,LABEL_0,0.9986409544944763
phone phone pin ab reward sent,LABEL_0,0.8339865803718567
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
sms tidak masok kat adik lagi adik hp baru ini,LABEL_0,0.997894823551178
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
imsi,LABEL_0,0.9981454610824585
ussd,LABEL_0,0.9986409544944763
h,LABEL_0,0.9984228610992432
ussd,LABEL_0,0.9986409544944763
g,LABEL_0,0.9978458881378174
ussd,LABEL_0,0.9986409544944763
syg nak baba,LABEL_0,0.9988102912902832
ussd,LABEL_0,0.9986409544944763
y i don t get the love and care i supposed to get from a partner,LABEL_0,0.9992318153381348
assalamualaikum sayang sampai sdh ni adik no ambik jalan sdh pg rmh,LABEL_0,0.9980066418647766
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
ussd,LABEL_0,0.9986409544944763
